Time,T1.T,T3.T,T5.T
327589,286.692,288.964,292.615
327589,286.692,288.964,292.615
327589,286.692,288.964,292.615
327589,286.692,288.964,292.615
327589,286.692,288.964,292.615
327590,286.692,288.964,292.615
327590,286.692,288.964,292.615
327590,286.692,288.964,292.615
327590,286.692,288.964,292.615
327590,286.692,288.964,292.615
327590,286.692,288.964,292.615
327590,286.692,288.964,292.615
327590,286.692,288.964,292.615
327591,286.692,288.964,292.615
327591,286.692,288.964,292.615
327591,286.691,288.964,292.615
327591,286.691,288.964,292.615
327591,286.691,288.964,292.615
327591,286.691,288.964,292.615
327591,286.691,288.964,292.615
327591,286.691,288.964,292.615
327591,286.691,288.964,292.615
327591,286.691,288.964,292.615
327592,286.691,288.964,292.615
327592,286.691,288.964,292.615
327592,286.691,288.964,292.615
327592,286.691,288.964,292.615
327592,286.691,288.964,292.615
327592,286.691,288.964,292.615
327592,286.691,288.964,292.615
327592,286.691,288.964,292.615
327593,286.691,288.964,292.615
327593,286.691,288.964,292.615
327593,286.691,288.964,292.615
327593,286.691,288.964,292.615
327593,286.691,288.964,292.615
327593,286.691,288.964,292.615
327593,286.691,288.964,292.615
327593,286.691,288.964,292.615
327594,286.691,288.964,292.615
327594,286.691,288.964,292.615
327594,286.691,288.964,292.615
327594,286.691,288.964,292.615
327594,286.691,288.964,292.615
327594,286.691,288.964,292.615
327594,286.691,288.964,292.615
327594,286.691,288.964,292.615
327595,286.691,288.964,292.615
327595,286.691,288.964,292.615
327595,286.69,288.964,292.615
327595,286.69,288.964,292.615
327595,286.69,288.964,292.615
327595,286.69,288.964,292.615
327595,286.69,288.964,292.615
327595,286.69,288.964,292.615
327596,286.69,288.964,292.615
327596,286.69,288.964,292.615
327596,286.69,288.964,292.615
327596,286.69,288.964,292.615
327596,286.69,288.964,292.615
327596,286.69,288.964,292.615
327596,286.69,288.964,292.615
327596,286.69,288.964,292.615
327597,286.69,288.964,292.615
327597,286.69,288.964,292.615
327597,286.69,288.964,292.615
327597,286.69,288.964,292.615
327597,286.69,288.964,292.615
327597,286.69,288.964,292.615
327597,286.69,288.964,292.615
327597,286.69,288.964,292.615
327597,286.69,288.964,292.615
327597,286.69,288.964,292.615
327598,286.69,288.964,292.615
327598,286.69,288.964,292.615
327598,286.69,288.964,292.615
327598,286.69,288.964,292.615
327598,286.69,288.964,292.615
327598,286.69,288.964,292.615
327598,286.69,288.964,292.615
327598,286.69,288.964,292.615
327599,286.689,288.964,292.615
327599,286.689,288.964,292.615
327599,286.689,288.964,292.615
327599,286.689,288.964,292.615
327599,286.689,288.964,292.615
327599,286.689,288.964,292.615
327599,286.689,288.964,292.615
327599,286.689,288.964,292.615
327600,286.689,288.964,292.615
327600,286.689,288.964,292.615
327600,286.689,288.964,292.615
327600,286.689,288.964,292.615
327600,286.689,288.964,292.615
327600,286.689,288.964,292.615
327600,286.689,288.964,292.615
327700,286.664,288.963,292.613
327700,286.664,288.963,292.613
327720,286.659,288.963,292.612
327800,286.639,288.963,292.611
327800,286.639,288.963,292.611
327840,286.629,288.962,292.61
327900,286.614,288.961,292.609
327900,286.614,288.961,292.609
327960,286.599,288.96,292.608
328000,286.589,288.959,292.607
328000,286.589,288.959,292.607
328080,286.569,288.955,292.605
328100,286.564,288.954,292.605
328100,286.564,288.954,292.605
328200,286.539,288.945,292.603
328200,286.539,288.945,292.603
328200,286.539,288.945,292.603
328300,286.514,288.934,292.601
328300,286.514,288.934,292.601
328320,286.509,288.931,292.6
328400,286.489,288.919,292.599
328400,286.489,288.919,292.599
328440,286.478,288.911,292.598
328500,286.463,288.899,292.597
328500,286.463,288.899,292.597
328560,286.447,288.886,292.596
328600,286.437,288.876,292.595
328600,286.437,288.876,292.595
328680,286.416,288.854,292.593
328700,286.41,288.849,292.593
328700,286.41,288.849,292.593
328800,286.384,288.817,292.591
328800,286.384,288.817,292.591
328800,286.384,288.817,292.591
328900,286.356,288.781,292.589
328900,286.356,288.781,292.589
328920,286.351,288.773,292.588
329000,286.329,288.741,292.587
329000,286.329,288.741,292.587
329040,286.318,288.724,292.586
329100,286.301,288.697,292.585
329100,286.301,288.697,292.585
329160,286.284,288.669,292.584
329200,286.272,288.649,292.583
329200,286.272,288.649,292.583
329280,286.249,288.608,292.581
329300,286.243,288.597,292.581
329300,286.243,288.597,292.581
329400,286.214,288.542,292.579
329400,286.214,288.542,292.579
329400,286.214,288.542,292.579
329500,286.184,288.483,292.577
329500,286.184,288.483,292.577
329520,286.178,288.471,292.576
329600,286.153,288.421,292.575
329600,286.153,288.421,292.575
329640,286.141,288.396,292.574
329700,286.122,288.356,292.573
329700,286.122,288.356,292.573
329760,286.104,288.316,292.572
329800,286.091,288.288,292.571
329800,286.091,288.288,292.571
329880,286.066,288.232,292.569
329900,286.059,288.217,292.569
329900,286.059,288.217,292.569
330000,286.027,288.144,292.567
330000,286.027,288.144,292.567
330000,286.027,288.144,292.567
330100,285.995,288.069,292.565
330100,285.995,288.069,292.565
330120,285.988,288.054,292.564
330200,285.962,287.992,292.563
330200,285.962,287.992,292.563
330240,285.949,287.96,292.562
330300,285.929,287.913,292.561
330300,285.929,287.913,292.561
330360,285.909,287.864,292.559
330400,285.896,287.832,292.559
330400,285.896,287.832,292.559
330480,285.869,287.766,292.557
330500,285.862,287.75,292.557
330500,285.862,287.75,292.557
330600,285.829,287.666,292.555
330600,285.829,287.666,292.555
330600,285.829,287.666,292.555
330700,285.795,287.582,292.553
330700,285.795,287.582,292.553
330720,285.789,287.565,292.552
330800,285.762,287.496,292.551
330800,285.762,287.496,292.551
330840,285.748,287.462,292.55
330900,285.728,287.41,292.549
330900,285.728,287.41,292.549
330960,285.708,287.358,292.547
331000,285.695,287.324,292.547
331000,285.695,287.324,292.547
331080,285.669,287.254,292.545
331100,285.662,287.237,292.545
331100,285.662,287.237,292.545
331200,285.629,287.15,292.543
331200,285.629,287.15,292.543
331200,285.629,287.15,292.543
331287,285.601,287.074,292.541
331287,285.601,287.074,292.541
331300,285.597,287.069,292.541
331300,285.597,287.069,292.541
331320,285.59,287.069,292.54
331400,285.565,287.067,292.539
331400,285.565,287.067,292.539
331440,285.552,287.067,292.538
331500,285.533,287.066,292.537
331500,285.533,287.066,292.537
331560,285.514,287.065,292.535
331600,285.502,287.064,292.535
331600,285.502,287.064,292.535
331680,285.477,287.062,292.533
331700,285.471,287.062,292.533
331700,285.471,287.062,292.533
331800,285.441,287.06,292.531
331800,285.441,287.06,292.531
331800,285.441,287.06,292.531
331900,285.411,287.058,292.529
331900,285.411,287.058,292.529
331920,285.405,287.058,292.528
332000,285.382,287.056,292.527
332000,285.382,287.056,292.527
332040,285.371,287.056,292.526
332100,285.353,287.054,292.525
332100,285.353,287.054,292.525
332160,285.337,287.053,292.523
332200,285.325,287.052,292.523
332200,285.325,287.052,292.523
332280,285.303,287.051,292.521
332300,285.298,287.05,292.521
332300,285.298,287.05,292.521
332400,285.271,287.048,292.519
332400,285.271,287.048,292.519
332400,285.271,287.048,292.519
332500,285.244,287.046,292.517
332500,285.244,287.046,292.517
332520,285.239,287.046,292.516
332600,285.218,287.044,292.515
332600,285.218,287.044,292.515
332640,285.208,287.043,292.514
332700,285.193,287.042,292.513
332700,285.193,287.042,292.513
332760,285.178,287.041,292.511
332800,285.168,287.04,292.511
332800,285.168,287.04,292.511
332880,285.148,287.038,292.509
332900,285.143,287.038,292.509
332900,285.143,287.038,292.509
333000,285.12,287.036,292.507
333000,285.12,287.036,292.507
333000,285.12,287.036,292.507
333100,285.096,287.033,292.505
333100,285.096,287.033,292.505
333120,285.092,287.033,292.504
333200,285.073,287.031,292.503
333200,285.073,287.031,292.503
333240,285.064,287.03,292.502
333300,285.051,287.029,292.5
333300,285.051,287.029,292.5
333360,285.038,287.028,292.499
333400,285.029,287.027,292.499
333400,285.029,287.027,292.499
333480,285.012,287.025,292.497
333500,285.008,287.025,292.496
333500,285.008,287.025,292.496
333600,284.987,287.023,292.494
333600,284.987,287.023,292.494
333600,284.987,287.023,292.494
333700,284.967,287.02,292.492
333700,284.967,287.02,292.492
333720,284.963,287.02,292.492
333800,284.947,287.018,292.49
333800,284.947,287.018,292.49
333840,284.94,287.017,292.49
333900,284.928,287.016,292.488
333900,284.928,287.016,292.488
333960,284.917,287.015,292.487
334000,284.909,287.014,292.486
334000,284.909,287.014,292.486
334080,284.894,287.012,292.485
334100,284.891,287.012,292.484
334100,284.891,287.012,292.484
334200,284.873,287.01,292.482
334200,284.873,287.01,292.482
334200,284.873,287.01,292.482
334300,284.855,287.007,292.48
334300,284.855,287.007,292.48
334320,284.851,287.007,292.48
334400,284.837,287.005,292.478
334400,284.837,287.005,292.478
334440,284.831,287.004,292.478
334500,284.82,287.003,292.476
334500,284.82,287.003,292.476
334560,284.81,287.002,292.475
334600,284.804,287.001,292.474
334600,284.804,287.001,292.474
334680,284.79,286.999,292.473
334700,284.787,286.999,292.472
334700,284.787,286.999,292.472
334800,284.771,286.997,292.47
334800,284.771,286.997,292.47
334800,284.771,286.997,292.47
334800,284.771,286.997,292.47
334800,284.771,286.997,292.47
334800,284.771,286.997,292.47
334800,284.771,286.997,292.47
334801,284.771,286.997,292.47
334801,284.771,286.997,292.47
334801,284.771,286.997,292.47
334801,284.771,286.997,292.47
334801,284.771,286.997,292.47
334801,284.771,286.997,292.47
334801,284.771,286.997,292.47
334801,284.771,286.997,292.47
334802,284.771,286.997,292.47
334802,284.771,286.997,292.47
334802,284.771,286.997,292.47
334802,284.771,286.997,292.47
334802,284.77,286.997,292.47
334802,284.77,286.997,292.47
334802,284.77,286.997,292.47
334802,284.77,286.997,292.47
334803,284.77,286.997,292.47
334803,284.77,286.997,292.47
334803,284.77,286.996,292.47
334803,284.77,286.996,292.47
334803,284.77,286.996,292.47
334803,284.77,286.996,292.47
334803,284.77,286.996,292.47
334803,284.77,286.996,292.47
334803,284.77,286.996,292.47
334803,284.77,286.996,292.47
334804,284.77,286.996,292.47
334804,284.77,286.996,292.47
334804,284.77,286.996,292.47
334804,284.77,286.996,292.47
334804,284.77,286.996,292.47
334804,284.77,286.996,292.47
334804,284.77,286.996,292.47
334804,284.77,286.996,292.47
334805,284.77,286.996,292.47
334805,284.77,286.996,292.47
334805,284.77,286.996,292.47
334805,284.77,286.996,292.47
334805,284.77,286.996,292.47
334805,284.77,286.996,292.47
334805,284.77,286.996,292.47
334805,284.77,286.996,292.47
334806,284.77,286.995,292.47
334806,284.77,286.995,292.47
334806,284.77,286.995,292.47
334806,284.77,286.995,292.47
334806,284.77,286.995,292.47
334806,284.77,286.995,292.47
334806,284.77,286.995,292.47
334806,284.77,286.995,292.47
334807,284.77,286.995,292.47
334807,284.77,286.995,292.47
334807,284.77,286.995,292.47
334807,284.77,286.995,292.47
334807,284.77,286.995,292.47
334807,284.77,286.995,292.47
334807,284.77,286.995,292.47
334807,284.77,286.995,292.47
334808,284.77,286.995,292.47
334808,284.77,286.995,292.47
334808,284.77,286.994,292.47
334808,284.77,286.994,292.47
334808,284.77,286.994,292.47
334808,284.77,286.994,292.47
334808,284.769,286.994,292.47
334808,284.769,286.994,292.47
334809,284.769,286.994,292.47
334809,284.769,286.994,292.47
334809,284.769,286.994,292.47
334809,284.769,286.994,292.47
334809,284.769,286.994,292.47
334809,284.769,286.994,292.47
334809,284.769,286.994,292.47
334809,284.769,286.994,292.47
334809,284.769,286.994,292.47
334809,284.769,286.994,292.47
334810,284.769,286.994,292.47
334810,284.769,286.994,292.47
334810,284.769,286.993,292.47
334810,284.769,286.993,292.47
334810,284.769,286.993,292.47
334810,284.769,286.993,292.47
334810,284.769,286.993,292.47
334810,284.769,286.993,292.47
334811,284.769,286.993,292.47
334811,284.769,286.993,292.47
334811,284.769,286.993,292.47
334811,284.769,286.993,292.47
334811,284.769,286.993,292.47
334811,284.769,286.993,292.47
334811,284.769,286.993,292.47
334811,284.769,286.993,292.47
334812,284.769,286.993,292.47
334812,284.769,286.993,292.47
334812,284.769,286.993,292.47
334812,284.769,286.993,292.47
334812,284.769,286.992,292.47
334812,284.769,286.992,292.47
334812,284.769,286.992,292.47
334812,284.769,286.992,292.47
334813,284.769,286.992,292.47
334813,284.769,286.992,292.47
334813,284.769,286.992,292.47
334813,284.769,286.992,292.47
334813,284.769,286.992,292.47
334813,284.769,286.992,292.47
334813,284.769,286.992,292.47
334813,284.769,286.992,292.47
334814,284.769,286.992,292.47
334814,284.769,286.992,292.47
334814,284.769,286.992,292.47
334814,284.769,286.992,292.47
334814,284.769,286.992,292.47
334814,284.769,286.992,292.47
334814,284.768,286.991,292.47
334814,284.768,286.991,292.47
334815,284.768,286.991,292.47
334815,284.768,286.991,292.47
334815,284.768,286.991,292.47
334815,284.768,286.991,292.47
334815,284.768,286.991,292.47
334815,284.768,286.991,292.47
334815,284.768,286.991,292.47
334815,284.768,286.991,292.47
334815,284.768,286.991,292.47
334815,284.768,286.991,292.47
334816,284.768,286.991,292.47
334816,284.768,286.991,292.47
334816,284.768,286.991,292.47
334816,284.768,286.991,292.47
334816,284.768,286.991,292.47
334816,284.768,286.991,292.47
334816,284.768,286.991,292.47
334816,284.768,286.991,292.47
334817,284.768,286.99,292.47
334817,284.768,286.99,292.47
334817,284.768,286.99,292.47
334817,284.768,286.99,292.47
334817,284.768,286.99,292.47
334817,284.768,286.99,292.47
334817,284.768,286.99,292.47
334817,284.768,286.99,292.47
334818,284.768,286.99,292.47
334818,284.768,286.99,292.47
334818,284.768,286.99,292.47
334818,284.768,286.99,292.47
334818,284.768,286.99,292.47
334818,284.768,286.99,292.47
334818,284.768,286.99,292.47
334818,284.768,286.99,292.47
334819,284.768,286.99,292.47
334819,284.768,286.99,292.47
334819,284.768,286.99,292.47
334819,284.768,286.99,292.47
334819,284.768,286.99,292.47
334819,284.768,286.99,292.47
334819,284.768,286.989,292.47
334819,284.768,286.989,292.47
334820,284.768,286.989,292.47
334820,284.768,286.989,292.47
334820,284.768,286.989,292.47
334820,284.768,286.989,292.47
334820,284.768,286.989,292.47
334820,284.768,286.989,292.47
334820,284.768,286.989,292.47
334820,284.768,286.989,292.47
334821,284.767,286.989,292.47
334821,284.767,286.989,292.47
334821,284.767,286.989,292.47
334821,284.767,286.989,292.47
334821,284.767,286.989,292.47
334821,284.767,286.989,292.47
334821,284.767,286.989,292.47
334821,284.767,286.989,292.47
334821,284.767,286.989,292.47
334821,284.767,286.989,292.47
334822,284.767,286.989,292.47
334822,284.767,286.989,292.47
334822,284.767,286.989,292.47
334822,284.767,286.989,292.47
334822,284.767,286.988,292.47
334822,284.767,286.988,292.47
334822,284.767,286.988,292.47
334822,284.767,286.988,292.47
334823,284.767,286.988,292.47
334823,284.767,286.988,292.47
334823,284.767,286.988,292.47
334823,284.767,286.988,292.47
334823,284.767,286.988,292.47
334823,284.767,286.988,292.47
334823,284.767,286.988,292.47
334823,284.767,286.988,292.47
334824,284.767,286.988,292.47
334824,284.767,286.988,292.47
334824,284.767,286.988,292.47
334824,284.767,286.988,292.47
334824,284.767,286.988,292.47
334824,284.767,286.988,292.47
334824,284.767,286.988,292.47
334824,284.767,286.988,292.47
334825,284.767,286.988,292.47
334825,284.767,286.988,292.47
334825,284.767,286.988,292.47
334825,284.767,286.988,292.47
334825,284.767,286.988,292.47
334825,284.767,286.988,292.47
334825,284.767,286.988,292.47
334825,284.767,286.988,292.47
334826,284.767,286.988,292.47
334826,284.767,286.988,292.47
334826,284.767,286.987,292.47
334826,284.767,286.987,292.47
334826,284.767,286.987,292.47
334826,284.767,286.987,292.47
334826,284.767,286.987,292.47
334826,284.767,286.987,292.47
334827,284.767,286.987,292.47
334827,284.767,286.987,292.47
334827,284.766,286.987,292.47
334827,284.766,286.987,292.47
334827,284.766,286.987,292.47
334827,284.766,286.987,292.47
334827,284.766,286.987,292.47
334827,284.766,286.987,292.47
334827,284.766,286.987,292.47
334827,284.766,286.987,292.47
334828,284.766,286.987,292.47
334828,284.766,286.987,292.47
334828,284.766,286.987,292.47
334828,284.766,286.987,292.47
334828,284.766,286.987,292.47
334828,284.766,286.987,292.47
334828,284.766,286.987,292.47
334828,284.766,286.987,292.47
334829,284.766,286.987,292.47
334829,284.766,286.987,292.47
